Date,TestID,Country,Age (M),Sex
2023-06-05,2331002631D,Netherland,19.0,Female
2023-06-05,2334001826D,Slovenia,115.0,Female
2023-06-05,2331002619D,Netherland,115.0,Female
2023-06-05,2334001818D,France,42.0,Female
2023-06-05,2331002587D,Germany,42.0,Female
2023-06-05,2331002630D,Netherland,42.0,Female
2023-06-05,2334001825D,Slovenia,42.0,Male
2023-06-05,2331002618D,Netherland,23.0,Male
2023-06-05,2331002576D,Germany,23.0,Male
2023-06-05,2331002799D,Sweden,23.0,Male
2023-06-05,2331002586D,Germany,23.0,Male
2023-06-05,2331002629D,Netherland,23.0,Male
2023-06-05,2334001824D,Slovenia,35.0,Male
2023-06-05,2331002617D,Netherland,35.0,Male
2023-06-05,2331002574D,Germany,35.0,Male
2023-06-05,2334001837D,Spain,35.0,Male
2023-06-05,2334001823D,Slovenia,47.0,Female
2023-06-05,2331002616D,Netherland,47.0,Female
2023-06-05,2331002573D,Germany,47.0,Female
2023-06-05,2334001817D,France,59.0,Male
2023-06-05,2331002628D,Netherland,59.0,Male
2023-06-05,2334001822D,Slovenia,35.0,Female
2023-06-05,2331002615D,Netherland,35.0,Male
2023-06-05,2331002572D,Germany,35.0,Male
2023-06-05,2331002796D,Sweden,27.0,Male
2023-06-05,2331002627D,Netherland,56.0,Male
2023-06-05,2334001821D,Slovenia,116.0,Female
2023-06-05,2331002614D,Netherland,116.0,Female
2023-06-05,2331002571D,Germany,116.0,Female
2023-06-05,2331002789D,Sweden,65.0,Male
2023-06-05,2331002626D,Netherland,65.0,Male
2023-06-05,2334001820D,Slovenia,125.0,Male
2023-06-05,2331002613D,Netherland,125.0,Male
2023-06-05,2344000454D,UK,125.0,Male
2023-06-05,2334001836D,Spain,41.0,Male
2023-06-05,2331002625D,Netherland,41.0,Male
2023-06-05,2334001621D,Portugal,17.0,Female
2023-06-05,2331002612D,Netherland,17.0,Female
2023-06-05,2331002570D,Germany,17.0,Female
2023-06-06,2344000460D,UK,17.0,Female
2023-06-06,2331002677D,Netherland,17.0,Female
2023-06-06,2344000459D,UK,17.0,Female
2023-06-06,2331002813D,Norway,37.0,Male
2023-06-06,2344000457D,UK,37.0,Male
2023-06-06,2331002676D,Netherland,37.0,Male
2023-06-06,2344000456D,UK,37.0,Male
2023-06-06,2331002675D,Netherland,37.0,Male
2023-06-06,2331002674D,Netherland,37.0,Male
2023-06-06,2334001945D,Italy,37.0,Male
2023-06-06,2331002673D,Netherland,37.0,Male
2023-06-06,2331002690D,Netherland,37.0,Male
2023-06-06,2331002660D,Germany,97.0,Male
2023-06-06,2334001944D,Italy,97.0,Male
2023-06-06,2331002689D,Netherland,97.0,Male
2023-06-06,2331002672D,Netherland,97.0,Male
2023-06-06,2331002659D,Germany,25.0,Female
2023-06-06,2344000461D,UK,40.0,Male
2023-06-06,2331002688D,Netherland,40.0,Male
2023-06-06,2331002658D,Germany,40.0,Male
2023-06-06,2344000455D,UK,22.0,Male
2023-06-06,2331002687D,Netherland,22.0,Male
2023-06-06,2331002657D,Germany,22.0,Male
2023-06-06,2331002686D,Netherland,46.0,Male
2023-06-06,2331002671D,Netherland,46.0,Male
2023-06-06,2334001849D,Spain,45.0,Male
2023-06-06,2331002670D,Netherland,45.0,Male
2023-06-06,2331002685D,Netherland,57.0,Male
2023-06-06,2334001843D,Spain,129.0,Male
2023-06-06,2334001847D,France,105.0,Female
2023-06-06,2348000436D,Spain,117.0,Male
2023-06-06,2331002669D,Netherland,117.0,Male
2023-06-06,2334001845D,France,81.0,Male
2023-06-06,2348000435D,Spain,33.0,Male
2023-06-06,2334001842D,Spain,57.0,Female
2023-06-06,2334001844D,France,81.0,Male
2023-06-06,2331002684D,Netherland,81.0,Male
2023-06-06,2331002701D,Germany,81.0,Male
2023-06-06,2331002699D,Germany,81.0,Male
2023-06-06,2331002698D,Belgium,21.0,Male
2023-06-06,2331002691D,Germany,33.0,Male
2023-06-06,2348000437D,Spain,18.0,Male
2023-06-06,2331002683D,Netherland,102.0,Male
2023-06-06,2331002668D,Netherland,102.0,Male
2023-06-06,2331002814D,Norway,29.0,Male
2023-06-06,2331002682D,Netherland,29.0,Male
2023-06-06,2331002667D,Netherland,29.0,Male
2023-06-06,2331002800D,Norway,32.0,Male
2023-06-06,2331002681D,Netherland,32.0,Male
2023-06-06,2334001841D,Spain,56.0,Female
2023-06-06,2331002797D,Norway,61.0,Male
2023-06-06,2331002680D,Netherland,61.0,Male
2023-06-06,2331002666D,Netherland,25.0,Male
2023-06-06,2331002809D,Norway,40.0,Male
2023-06-06,2331002679D,Netherland,16.0,Male
2023-06-06,2334001840D,Spain,16.0,Male
2023-06-06,2331002808D,Norway,92.0,Male
2023-06-06,2344000411D,UK,92.0,Male
2023-06-06,2331002806D,Norway,38.0,Female
2023-06-06,2344000474D,UK,34.0,Female
2023-06-06,2331002665D,Netherland,34.0,Female
2023-06-06,2348000434D,Spain,34.0,Male
2023-06-06,2334001839D,Spain,34.0,Male
2023-06-06,2331002791D,Norway,13.0,Female
2023-06-06,2334001838D,Spain,13.0,Female
2023-06-06,2334001854D,France,61.0,Female
2023-06-06,2334001835D,Spain,73.0,Male
2023-06-06,2331002664D,Lithuania,73.0,Male
2023-06-06,2334001853D,France,25.0,Male
2023-06-06,2334001846D,France,61.0,Male
2023-06-06,2331002663D,Netherland,61.0,Male
2023-06-06,2334001852D,France,37.0,Male
2023-06-06,2331002678D,Netherland,37.0,Male
2023-06-07,2331002703D,Belgium,,
2023-06-07,2344000476D,UK,,
2023-06-07,2331002702D,Germany,24.0,
2023-06-07,2344000475D,UK,24.0,
2023-06-07,2334001863D,Spain,24.0,
2023-06-07,2344000473D,UK,24.0,
2023-06-07,2331002269D,Belgium,48.0,Female
2023-06-07,2334001862D,Spain,48.0,Female
2023-06-07,2344000472D,UK,48.0,Female
2023-06-07,2344000471D,UK,48.0,Female
2023-06-07,2331003020D,Denmark,49.0,Female
2023-06-07,2344000470D,UK,49.0,Female
2023-06-07,2331002435D,Netherland,25.0,Female
2023-06-07,2334001861D,Spain,90.0,Male
2023-06-07,2344000469D,UK,90.0,Male
2023-06-07,2334001860D,Spain,29.0,Male
2023-06-07,2344000468D,UK,29.0,Male
2023-06-07,2331002718D,Netherland,17.0,Female
2023-06-07,2334001859D,Spain,113.0,Male
2023-06-07,2334001869D,France,26.0,Male
2023-06-07,2334001892D,Italy,26.0,Male
2023-06-07,2331002717D,Netherland,31.0,Male
2023-06-07,2334001858D,Spain,67.0,Male
2023-06-07,2331002726D,Netherland,26.0,Male
2023-06-07,2331002716D,Netherland,26.0,Male
2023-06-07,2331002740D,Netherland,26.0,Male
2023-06-07,2331002795D,Sweden,63.0,Male
2023-06-07,2334001870D,France,28.0,Male
2023-06-07,2334001893D,Italy,28.0,Male
2023-06-07,2331002715D,Netherland,28.0,Male
2023-06-07,2331002739D,Netherland,28.0,Female
2023-06-07,2334001857D,Portugal,64.0,Male
2023-06-07,2334001891D,Italy,26.0,Male
2023-06-07,2331002714D,Netherland,26.0,Male
2023-06-07,2334001856D,Portugal,86.0,Female
2023-06-07,2331002725D,Netherland,86.0,Female
2023-06-07,2334001871D,France,37.0,Female
2023-06-07,2331002738D,Netherland,37.0,Female
2023-06-07,2331002805D,Sweden,27.0,Male
2023-06-07,2331002724D,Netherland,27.0,Male
2023-06-07,2331002713D,Netherland,26.0,Female
2023-06-07,2331002823D,Sweden,26.0,Male
2023-06-07,2331002723D,Netherland,50.0,Male
2023-06-07,2331002737D,Netherland,50.0,Female
2023-06-07,2331002794D,Sweden,49.0,Female
2023-06-07,2331002722D,Netherland,42.0,Female
2023-06-07,2331002793D,Sweden,106.0,Male
2023-06-07,2331002712D,Netherland,106.0,Male
2023-06-07,2331002736D,Netherland,106.0,Male
2023-06-07,2331002721D,Netherland,58.0,Male
2023-06-07,2331002735D,Netherland,37.0,Female
2023-06-07,2331002720D,Netherland,37.0,Female
2023-06-07,2331002711D,Netherland,37.0,Male
2023-06-07,2334001851D,Italy,37.0,Male
2023-06-07,2331002719D,Netherland,37.0,Male
2023-06-07,2331002734D,Netherland,37.0,Male
2023-06-07,2334001867D,Spain,49.0,Male
2023-06-07,2331002733D,Netherland,49.0,Male
2023-06-07,2331002697D,Switzerlan,49.0,Male
2023-06-07,2331002731D,Netherland,49.0,Male
2023-06-07,2334001866D,Spain,289.0,Male
2023-06-07,2331002727D,Belgium,289.0,Male
2023-06-07,2331002696D,Switzerlan,289.0,Male
2023-06-07,2331002728D,Belgium,289.0,Male
2023-06-07,2331002695D,Switzerlan,289.0,Male
2023-06-07,2331002729D,Netherland,289.0,Male
2023-06-07,2334001865D,Spain,25.0,Male
2023-06-07,2344000463D,UK,82.0,Male
2023-06-07,2331002709D,Belgium,82.0,Male
2023-06-07,2331002730D,Belgium,82.0,Male
2023-06-07,2331002707D,Germany,58.0,Female
2023-06-07,2344000464D,UK,26.0,Female
2023-06-07,2331002706D,Belgium,26.0,Female
2023-06-07,2344000465D,UK,35.0,Male
2023-06-07,2331002705D,Belgium,35.0,Male
2023-06-07,2344000466D,UK,29.0,Male
2023-06-07,2331002704D,Germany,77.0,Male
2023-06-07,2344000467D,UK,23.0,Male
2023-06-07,2334001864D,Spain,17.0,Male
2023-06-08,2348000527D,Poland,22.0,Male
2023-06-08,2334000334D,Netherland,34.0,Female
2023-06-08,2344000496D,UK,34.0,Female
2023-06-08,2334001925D,Italy,34.0,Female
2023-06-08,2331002751D,Netherland,77.0,Female
2023-06-08,2348000508D,Poland,41.0,Female
2023-06-08,2344000495D,UK,16.0,Female
2023-06-08,2331003013D,Norway,19.0,Male
2023-06-08,2348000470D,Poland,93.0,Male
2023-06-08,2348000507D,Poland,33.0,Male
2023-06-08,2331002694D,Hungary,33.0,Male
2023-06-08,2334001875D,Spain,57.0,Male
2023-06-08,2348000469D,Poland,45.0,Male
2023-06-08,2331002634D,Netherland,45.0,Male
2023-06-08,2331002693D,Hungary,45.0,Male
2023-06-08,2334001874D,Spain,57.0,Female
2023-06-08,2348000468D,Poland,57.0,Female
2023-06-08,2331002710D,Belgium,57.0,Female
2023-06-08,2331002954D,Norway,90.0,Female
2023-06-08,2331002692D,Hungary,90.0,Female
2023-06-08,2331002957D,Norway,43.0,Male
2023-06-08,2331002741D,Germany,43.0,Male
2023-06-08,2331002750D,Netherland,43.0,Male
2023-06-08,2331002603D,Netherland,43.0,Male
2023-06-08,2348000492D,Poland,55.0,Female
2023-06-08,2348000459D,Poland,25.0,Male
2023-06-08,2331002749D,Netherland,25.0,Male
2023-06-08,2348000506D,Poland,37.0,Female
2023-06-08,2344000494D,UK,37.0,Female
2023-06-08,2348000491D,Poland,15.0,Female
2023-06-08,2334001873D,Spain,15.0,Female
2023-06-08,2348000467D,Poland,109.0,Female
2023-06-08,2331002656D,Germany,109.0,Female
2023-06-08,2344000493D,UK,109.0,Female
2023-06-08,2348000490D,Poland,49.0,Female
2023-06-08,2334001872D,Spain,13.0,Female
2023-06-08,2348000458D,Poland,16.0,Female
2023-06-08,2348000466D,Poland,15.0,Female
2023-06-08,2331002580D,Germany,15.0,Female
2023-06-08,2344000492D,UK,15.0,Female
2023-06-08,2331002760D,Germany,15.0,Female
2023-06-08,2348000530D,Poland,19.0,Female
2023-06-08,2348000457D,Poland,26.0,Female
2023-06-08,2348000465D,Poland,62.0,Male
2023-06-08,2331002700D,Belgium,62.0,Male
2023-06-08,2344000491D,UK,62.0,Male
2023-06-08,2348000489D,Poland,26.0,Male
2023-06-08,2348000529D,Poland,41.0,Male
2023-06-08,2348000456D,Poland,41.0,Male
2023-06-08,2348000464D,Poland,18.0,Male
2023-06-08,2331002951D,Norway,29.0,Male
2023-06-08,2344000490D,UK,29.0,Male
2023-06-08,2331002759D,Germany,29.0,Male
2023-06-08,2348000526D,Poland,29.0,Male
2023-06-08,2348000463D,Poland,101.0,Female
2023-06-08,2331002575D,Germany,101.0,Female
2023-06-08,2344000489D,UK,101.0,Female
2023-06-08,2331002757D,Belgium,101.0,Male
2023-06-08,2348000488D,Poland,25.0,Male
2023-06-08,2348000525D,Poland,37.0,Male
2023-06-08,2348000455D,Poland,99.0,Female
2023-06-08,2331003017D,Denmark,25.0,Male
2023-06-08,2331002708D,Belgium,25.0,Male
2023-06-08,2344000488D,UK,25.0,Male
2023-06-08,2348000487D,Poland,20.0,Male
2023-06-08,2348000524D,Poland,32.0,Female
2023-06-08,2348000454D,Poland,103.0,Female
2023-06-08,2348000462D,Poland,127.0,Female
2023-06-08,2331002963D,Norway,29.0,Male
2023-06-08,2344000487D,UK,29.0,Male
2023-06-08,2348000485D,Poland,16.0,Male
2023-06-08,2348000523D,Poland,52.0,Female
2023-06-08,2348000453D,Poland,100.0,Male
2023-06-08,2348000461D,Poland,67.0,Male
2023-06-08,2348000447D,Poland,20.0,Female
2023-06-08,2344000486D,UK,20.0,Female
2023-06-08,2331002758D,Netherland,20.0,Female
2023-06-08,2331002748D,Netherland,20.0,Female
2023-06-08,2331002953D,Norway,28.0,Female
2023-06-08,2344000485D,UK,28.0,Female
2023-06-08,2348000484D,Poland,28.0,Female
2023-06-08,2348000522D,Poland,59.0,Female
2023-06-08,2348000452D,Poland,23.0,Male
2023-06-08,2331002747D,Germany,28.0,Male
2023-06-08,2331002950D,Norway,22.0,Male
2023-06-08,2344000499D,UK,22.0,Male
2023-06-08,2348000486D,Poland,34.0,Male
2023-06-08,2348000521D,Poland,25.0,Female
2023-06-08,2348000451D,Poland,32.0,Male
2023-06-08,2348000460D,Poland,22.0,Male
2023-06-08,2348000531D,Spain,46.0,Male
2023-06-08,2348000483D,Poland,82.0,Male
2023-06-08,2348000520D,Poland,18.0,Female
2023-06-08,2348000450D,Poland,41.0,Female
2023-06-08,2331002962D,Norway,13.0,Female
2023-06-08,2344000498D,UK,13.0,Female
2023-06-08,2348000449D,Poland,18.0,Female
2023-06-08,2331002746D,Germany,18.0,Female
2023-06-08,2348000505D,Poland,22.0,Female
2023-06-08,2348000482D,Poland,28.0,Female
2023-06-08,2348000519D,Poland,63.0,Female
2023-06-08,2348000448D,Poland,15.0,Male
2023-06-08,2331002742D,Germany,15.0,Male
2023-06-08,2348000504D,Poland,39.0,Female
2023-06-08,2348000481D,Poland,26.0,Female
2023-06-08,2348000518D,Poland,39.0,Male
2023-06-08,2348000503D,Poland,27.0,Female
2023-06-08,2348000480D,Poland,65.0,Female
2023-06-08,2348000517D,Poland,41.0,Female
2023-06-08,2348000502D,Poland,29.0,Male
2023-06-08,2348000479D,Poland,16.0,Female
2023-06-08,2348000516D,Poland,16.0,Male
2023-06-08,2348000446D,Poland,100.0,Male
2023-06-08,2348000501D,Poland,31.0,Female
2023-06-08,2348000478D,Poland,29.0,Male
2023-06-08,2348000515D,Poland,18.0,Female
2023-06-08,2331003019D,Denmark,42.0,Male
2023-06-08,2348000477D,Poland,90.0,Female
2023-06-08,2331002960D,Norway,26.0,Female
2023-06-08,2348000445D,Poland,91.0,Female
2023-06-08,2348000500D,Poland,17.0,Male
2023-06-08,2331003007D,Norway,41.0,Male
2023-06-08,2348000476D,Poland,14.0,Male
2023-06-08,2348000514D,Poland,16.0,Male
2023-06-08,2348000444D,Poland,25.0,Female
2023-06-08,2348000499D,Poland,25.0,Male
2023-06-08,2348000475D,Poland,32.0,Female
2023-06-08,2331002955D,Norway,13.0,Female
2023-06-08,2348000443D,Poland,17.0,Male
2023-06-08,2348000498D,Poland,29.0,Female
2023-06-08,2331002753D,Germany,29.0,Female
2023-06-08,2331003018D,Denmark,18.0,Male
2023-06-08,2348000497D,Poland,19.0,Female
2023-06-08,2348000474D,Poland,55.0,Male
2023-06-08,2348000513D,Poland,29.0,Female
2023-06-08,2348000442D,Poland,29.0,Female
2023-06-08,2348000496D,Poland,173.0,Female
2023-06-08,2331002964D,Norway,173.0,Female
2023-06-08,2331003001D,Norway,43.0,Male
2023-06-08,2348000473D,Poland,139.0,Female
2023-06-08,2348000512D,Poland,143.0,Female
2023-06-08,2348000441D,Poland,131.0,Female
2023-06-08,2348000495D,Poland,18.0,Male
2023-06-08,2331002752D,Germany,18.0,Male
2023-06-08,2348000511D,Poland,27.0,Male
2023-06-08,2348000440D,Poland,35.0,Female
2023-06-08,2348000494D,Poland,83.0,Male
2023-06-08,2334002018D,Italy,83.0,Male
2023-06-08,2348000472D,Poland,152.0,Female
2023-06-08,2348000510D,Poland,63.0,Male
2023-06-08,2348000439D,Poland,87.0,Male
2023-06-08,2348000493D,Poland,61.0,Female
2023-06-08,2348000509D,Poland,70.0,Male
2023-06-08,2348000438D,Poland,34.0,Female
2023-06-08,2344000497D,UK,34.0,Female
2023-06-08,2331002965D,Norway,94.0,Female
2023-06-08,2348000471D,Poland,58.0,Male
2023-06-09,2331002853D,Netherland,77.0,Male
2023-06-09,2344000500D,UK,77.0,Male
2023-06-09,2331002770D,Netherland,77.0,Male
2023-06-09,2331002852D,Netherland,41.0,Male
2023-06-09,2331002824D,Germany,41.0,Male
2023-06-09,2331002769D,Netherland,41.0,Male
2023-06-09,2331002851D,Netherland,41.0,Male
2023-06-09,2331002756D,UK,41.0,Male
2023-06-09,2344000478D,UK,41.0,Male
2023-06-09,2344000479D,UK,41.0,Male
2023-06-09,2331002850D,Netherland,41.0,Male
2023-06-09,2334001903D,France,77.0,Female
2023-06-09,2331002766D,Germany,77.0,Female
2023-06-09,2331002767D,Netherland,77.0,Female
2023-06-09,2331002849D,Netherland,15.0,Female
2023-06-09,2331002755D,Republic of Ireland,15.0,Female
2023-06-09,2331002765D,Germany,15.0,Female
2023-06-09,2331002847D,Belgium,15.0,Female
2023-06-09,2334001900D,France,15.0,Female
2023-06-09,2331002764D,Germany,15.0,Female
2023-06-09,2331002848D,Belgium,15.0,Female
2023-06-09,2331002827D,Germany,15.0,Female
2023-06-09,2331002763D,Germany,15.0,Female
2023-06-09,2331002846D,Netherland,43.0,Female
2023-06-09,2331002826D,Germany,43.0,Female
2023-06-09,2331002768D,Netherland,26.0,Female
2023-06-09,2331002845D,Switzerlan,26.0,Female
2023-06-09,2331002779D,Netherland,26.0,Male
2023-06-09,2331002825D,Germany,26.0,Male
2023-06-09,2344000511D,UK,26.0,Male
2023-06-09,2334001898D,France,86.0,Female
2023-06-09,2344000509D,UK,86.0,Female
2023-06-09,2331002841D,Belgium,86.0,Female
2023-06-09,2331002844D,Germany,86.0,Female
2023-06-09,2334001897D,France,50.0,Male
2023-06-09,2344000508D,UK,50.0,Male
2023-06-09,2344000507D,UK,50.0,Male
2023-06-09,2331002843D,Belgium,31.0,Male
2023-06-09,2331003002D,Norway,20.0,Male
2023-06-09,2331002840D,Belgium,25.0,Male
2023-06-09,2344000528D,UK,133.0,Male
2023-06-09,2334001938D,Italy,133.0,Male
2023-06-09,2344000506D,UK,133.0,Male
2023-06-09,2331002788D,Estonia,133.0,Male
2023-06-09,2334001924D,Italy,133.0,Male
2023-06-09,2344000505D,UK,133.0,Male
2023-06-09,2331002787D,Estonia,133.0,Male
2023-06-09,2334001895D,France,49.0,Male
2023-06-09,2331002842D,Belgium,77.0,Male
2023-06-09,2344000504D,UK,77.0,Male
2023-06-09,2331002786D,Netherland,77.0,Male
2023-06-09,2334001894D,France,41.0,Male
2023-06-09,2331002873D,Germany,41.0,Male
2023-06-09,2331002838D,Germany,41.0,Male
2023-06-09,2331002785D,Netherland,41.0,Male
2023-06-09,2331002997D,Norway,103.0,Male
2023-06-09,2331002872D,Belgium,103.0,Male
2023-06-09,2344000503D,UK,103.0,Male
2023-06-09,2331002784D,Netherland,103.0,Male
2023-06-09,2331002871D,Germany,103.0,Male
2023-06-09,2334001886D,Spain,127.0,Male
2023-06-09,2331002837D,Belgium,127.0,Male
2023-06-09,2344000484D,UK,127.0,Male
2023-06-09,2331003004D,Norway,31.0,Female
2023-06-09,2331003009D,Norway,17.0,Female
2023-06-09,2334001885D,Spain,65.0,Female
2023-06-09,2344000502D,UK,65.0,Female
2023-06-09,2331002783D,Netherland,65.0,Female
2023-06-09,2331002985D,Denmark,19.0,Male
2023-06-09,2331003008D,Norway,17.0,Male
2023-06-09,2331002870D,Netherland,17.0,Male
2023-06-09,2334001884D,Spain,89.0,Male
2023-06-09,2344000501D,UK,89.0,Male
2023-06-09,2331002782D,Belgium,89.0,Male
2023-06-09,2331002986D,Denmark,41.0,Male
2023-06-09,2331002869D,Netherland,41.0,Male
2023-06-09,2334001883D,Spain,29.0,Male
2023-06-09,2331002836D,Germany,29.0,Male
2023-06-09,2344000483D,UK,29.0,Male
2023-06-09,2331002868D,Netherland,85.0,Male
2023-06-09,2334001882D,Spain,37.0,Male
2023-06-09,2334001887D,Spain,37.0,Male
2023-06-09,2331002780D,Netherland,37.0,Male
2023-06-09,2331002982D,Denmark,85.0,Male
2023-06-09,2331002866D,Netherland,85.0,Male
2023-06-09,2334001881D,Spain,33.0,Male
2023-06-09,2331002835D,Belgium,52.0,Male
2023-06-09,2331002776D,Netherland,52.0,Male
2023-06-09,2331002865D,Netherland,52.0,Male
2023-06-09,2331002834D,Germany,28.0,Male
2023-06-09,2344000482D,UK,28.0,Male
2023-06-09,2331002864D,Netherland,28.0,Female
2023-06-09,2334001880D,Portugal,76.0,Female
2023-06-09,2331002833D,Belgium,76.0,Female
2023-06-09,2331002775D,Netherland,76.0,Female
2023-06-09,2331002862D,Netherland,64.0,Female
2023-06-09,2331002832D,Germany,64.0,Female
2023-06-09,2331002774D,Netherland,64.0,Female
2023-06-09,2348000528D,Poland,16.0,Male
2023-06-09,2331002861D,Netherland,16.0,Male
2023-06-09,2334001878D,Spain,28.0,Female
2023-06-09,2334001879D,Portugal,64.0,Female
2023-06-09,2331002831D,Belgium,64.0,Female
2023-06-09,2331002773D,Netherland,64.0,Female
2023-06-09,2331002860D,Netherland,76.0,Male
2023-06-09,2344000481D,UK,76.0,Male
2023-06-09,2334001890D,Portugal,40.0,Female
2023-06-09,2331002859D,Netherland,16.0,Male
2023-06-09,2334001877D,Spain,112.0,Male
2023-06-09,2331002830D,Germany,112.0,Male
2023-06-09,2331002772D,Netherland,112.0,Male
2023-06-09,2334001889D,Portugal,100.0,Female
2023-06-09,2331002858D,Netherland,100.0,Female
2023-06-09,2344000480D,UK,64.0,Male
2023-06-09,2334001888D,Portugal,64.0,Male
2023-06-09,2331002857D,Netherland,88.0,Male
2023-06-09,2334001876D,Spain,52.0,Male
2023-06-09,2331002829D,Romania,52.0,Male
2023-06-09,2331002771D,Netherland,52.0,Male
2023-06-09,2331002854D,Netherland,16.0,Male
2023-06-09,2331002828D,Belgium,16.0,Male
2023-06-12,2331002990D,Denmark,29.0,Female
2023-06-12,2331002876D,Germany,29.0,Female
2023-06-12,2331002966D,Sweden,70.0,Male
2023-06-12,2331002885D,Netherland,70.0,Male
2023-06-12,2334001915D,Portugal,70.0,Male
2023-06-12,2344000516D,UK,70.0,Male
2023-06-12,2331002898D,Netherland,70.0,Male
2023-06-12,2331002996D,Sweden,31.0,Female
2023-06-12,2334001914D,Slovenia,19.0,Male
2023-06-12,2334001933D,Spain,55.0,Male
2023-06-12,2331002998D,Sweden,91.0,Female
2023-06-12,2331002884D,Netherland,91.0,Female
2023-06-12,2334001913D,Slovenia,139.0,Female
2023-06-12,2334001932D,Spain,91.0,Female
2023-06-12,2331002897D,Netherland,91.0,Female
2023-06-12,2344000531D,UK,91.0,Female
2023-06-12,2331002984D,Denmark,19.0,Female
2023-06-12,2344000520D,UK,19.0,Female
2023-06-12,2331002949D,Sweden,26.0,Female
2023-06-12,2331002989D,Denmark,38.0,Male
2023-06-12,2344000515D,UK,28.0,Male
2023-06-12,2331002896D,Netherland,28.0,Male
2023-06-12,2344000530D,UK,28.0,Male
2023-06-12,2331002875D,Germany,28.0,Male
2023-06-12,2331003003D,Sweden,23.0,Male
2023-06-12,2331002883D,Netherland,23.0,Male
2023-06-12,2331002895D,Netherland,23.0,Male
2023-06-12,2331002961D,Sweden,40.0,Female
2023-06-12,2331002988D,Denmark,40.0,Female
2023-06-12,2344000513D,UK,40.0,Female
2023-06-12,2334001855D,Slovenia,52.0,Female
2023-06-12,2331002882D,Netherland,90.0,Female
2023-06-12,2331002894D,Netherland,30.0,Male
2023-06-12,2334001931D,Spain,114.0,Male
2023-06-12,2344000514D,UK,114.0,Male
2023-06-12,2331002893D,Netherland,18.0,Male
2023-06-12,2331002999D,Sweden,50.0,Male
